controller,action_mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall,classification
zero,legacy_raw,2,53,212,1.06,right_ankle_roll_link,unconfirmed,140.4701690673828,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,53,212,1.06,left_ankle_roll_link,unconfirmed,150.78221130371094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,53,212,1.06,right_ankle_roll_link,unconfirmed,140.38856506347656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,53,212,1.06,left_ankle_roll_link,unconfirmed,150.66847229003906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,53,212,1.06,right_ankle_roll_link,unconfirmed,140.47093200683594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,53,212,1.06,left_ankle_roll_link,unconfirmed,150.3838653564453,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,53,212,1.06,right_ankle_roll_link,unconfirmed,140.37518310546875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,53,212,1.06,left_ankle_roll_link,unconfirmed,151.14926147460938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,53,212,1.06,right_ankle_roll_link,unconfirmed,140.57118225097656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,53,212,1.06,left_ankle_roll_link,unconfirmed,150.61582946777344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,53,212,1.06,right_ankle_roll_link,unconfirmed,140.54974365234375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,54,216,1.08,left_ankle_roll_link,unconfirmed,139.4745635986328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,54,216,1.08,right_ankle_roll_link,unconfirmed,128.0258026123047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,54,216,1.08,left_ankle_roll_link,unconfirmed,139.73374938964844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,54,216,1.08,right_ankle_roll_link,unconfirmed,127.6590576171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,54,216,1.08,left_ankle_roll_link,unconfirmed,139.63851928710938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,54,216,1.08,right_ankle_roll_link,unconfirmed,127.9987564086914,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,54,216,1.08,left_ankle_roll_link,unconfirmed,139.43568420410156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,54,216,1.08,right_ankle_roll_link,unconfirmed,127.96986389160156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,54,216,1.08,left_ankle_roll_link,unconfirmed,139.61769104003906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,54,216,1.08,right_ankle_roll_link,unconfirmed,128.3235321044922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,54,216,1.08,left_ankle_roll_link,unconfirmed,139.64869689941406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,54,216,1.08,right_ankle_roll_link,unconfirmed,128.01759338378906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,54,216,1.08,left_ankle_roll_link,unconfirmed,139.5674285888672,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,54,216,1.08,right_ankle_roll_link,unconfirmed,128.28282165527344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,54,216,1.08,left_ankle_roll_link,unconfirmed,139.6915283203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,54,216,1.08,right_ankle_roll_link,unconfirmed,128.29185485839844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,55,220,1.1,left_ankle_roll_link,unconfirmed,150.40928649902344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,55,220,1.1,right_ankle_roll_link,unconfirmed,122.92351531982422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,55,220,1.1,left_ankle_roll_link,unconfirmed,150.5598602294922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,55,220,1.1,right_ankle_roll_link,unconfirmed,123.1728286743164,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,55,220,1.1,left_ankle_roll_link,unconfirmed,150.4897918701172,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,55,220,1.1,right_ankle_roll_link,unconfirmed,122.7076416015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,55,220,1.1,left_ankle_roll_link,unconfirmed,150.481201171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,55,220,1.1,right_ankle_roll_link,unconfirmed,122.87875366210938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,55,220,1.1,left_ankle_roll_link,unconfirmed,150.4333953857422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,55,220,1.1,right_ankle_roll_link,unconfirmed,122.75823211669922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,55,220,1.1,left_ankle_roll_link,unconfirmed,150.35159301757812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,55,220,1.1,right_ankle_roll_link,unconfirmed,122.92280578613281,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,55,220,1.1,left_ankle_roll_link,unconfirmed,150.83819580078125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,55,220,1.1,right_ankle_roll_link,unconfirmed,122.49249267578125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,55,220,1.1,left_ankle_roll_link,unconfirmed,150.3865509033203,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,55,220,1.1,right_ankle_roll_link,unconfirmed,122.50152587890625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,56,224,1.12,left_ankle_roll_link,unconfirmed,131.67723083496094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,56,224,1.12,right_ankle_roll_link,unconfirmed,133.69198608398438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,56,224,1.12,left_ankle_roll_link,unconfirmed,131.7195587158203,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,56,224,1.12,right_ankle_roll_link,unconfirmed,133.74374389648438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,56,224,1.12,left_ankle_roll_link,unconfirmed,131.7969207763672,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,56,224,1.12,right_ankle_roll_link,unconfirmed,133.83998107910156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,56,224,1.12,left_ankle_roll_link,unconfirmed,131.86561584472656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,56,224,1.12,right_ankle_roll_link,unconfirmed,133.65408325195312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,56,224,1.12,left_ankle_roll_link,unconfirmed,131.6488800048828,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,56,224,1.12,right_ankle_roll_link,unconfirmed,133.94374084472656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,56,224,1.12,left_ankle_roll_link,unconfirmed,131.83563232421875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,56,224,1.12,right_ankle_roll_link,unconfirmed,134.059326171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,56,224,1.12,left_ankle_roll_link,unconfirmed,132.08941650390625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,56,224,1.12,right_ankle_roll_link,unconfirmed,133.83180236816406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,56,224,1.12,left_ankle_roll_link,unconfirmed,131.96841430664062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,56,224,1.12,right_ankle_roll_link,unconfirmed,133.60238647460938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,127.29605102539062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,119.17240905761719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,127.0795669555664,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,119.05394744873047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,127.11927032470703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,119.09581756591797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,126.99586486816406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,118.88726806640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,126.97948455810547,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,118.91979217529297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,127.22288513183594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,118.92176818847656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,127.41870880126953,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,118.78907775878906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,57,228,1.1400000000000001,left_ankle_roll_link,unconfirmed,127.1041488647461,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,57,228,1.1400000000000001,right_ankle_roll_link,unconfirmed,119.088623046875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,58,232,1.16,left_ankle_roll_link,unconfirmed,121.41914367675781,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,58,232,1.16,right_ankle_roll_link,unconfirmed,106.25639343261719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,58,232,1.16,left_ankle_roll_link,unconfirmed,121.29039764404297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,58,232,1.16,right_ankle_roll_link,unconfirmed,106.197265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,58,232,1.16,left_ankle_roll_link,unconfirmed,121.18218994140625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,58,232,1.16,right_ankle_roll_link,unconfirmed,106.06614685058594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,58,232,1.16,left_ankle_roll_link,unconfirmed,121.28126525878906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,58,232,1.16,right_ankle_roll_link,unconfirmed,106.14405822753906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,58,232,1.16,left_ankle_roll_link,unconfirmed,121.30863952636719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,58,232,1.16,right_ankle_roll_link,unconfirmed,105.90129089355469,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,58,232,1.16,left_ankle_roll_link,unconfirmed,121.25894165039062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,58,232,1.16,right_ankle_roll_link,unconfirmed,106.11585235595703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,58,232,1.16,left_ankle_roll_link,unconfirmed,121.45413208007812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,58,232,1.16,right_ankle_roll_link,unconfirmed,105.69510650634766,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,58,232,1.16,left_ankle_roll_link,unconfirmed,121.19963073730469,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,58,232,1.16,right_ankle_roll_link,unconfirmed,105.86099243164062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,59,236,1.18,left_ankle_roll_link,unconfirmed,113.60335540771484,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,59,236,1.18,right_ankle_roll_link,unconfirmed,98.83998107910156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,59,236,1.18,left_ankle_roll_link,unconfirmed,113.62775421142578,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,59,236,1.18,right_ankle_roll_link,unconfirmed,98.76732635498047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,59,236,1.18,left_ankle_roll_link,unconfirmed,113.50151062011719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,59,236,1.18,right_ankle_roll_link,unconfirmed,99.05095672607422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,59,236,1.18,left_ankle_roll_link,unconfirmed,113.35325622558594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,59,236,1.18,right_ankle_roll_link,unconfirmed,98.58930969238281,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,59,236,1.18,left_ankle_roll_link,unconfirmed,113.5701904296875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,59,236,1.18,right_ankle_roll_link,unconfirmed,99.03685760498047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,59,236,1.18,left_ankle_roll_link,unconfirmed,113.5507583618164,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,59,236,1.18,right_ankle_roll_link,unconfirmed,98.84508514404297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,59,236,1.18,left_ankle_roll_link,unconfirmed,113.52337646484375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,59,236,1.18,right_ankle_roll_link,unconfirmed,98.84416198730469,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,59,236,1.18,left_ankle_roll_link,unconfirmed,113.30322265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,59,236,1.18,right_ankle_roll_link,unconfirmed,98.81770324707031,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,60,240,1.2,left_ankle_roll_link,unconfirmed,109.1591796875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,60,240,1.2,right_ankle_roll_link,unconfirmed,95.26770782470703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,60,240,1.2,left_ankle_roll_link,unconfirmed,108.61288452148438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,60,240,1.2,right_ankle_roll_link,unconfirmed,94.74688720703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,60,240,1.2,left_ankle_roll_link,unconfirmed,108.49372100830078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,60,240,1.2,right_ankle_roll_link,unconfirmed,94.87944793701172,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,60,240,1.2,left_ankle_roll_link,unconfirmed,108.88658905029297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,60,240,1.2,right_ankle_roll_link,unconfirmed,95.25719451904297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,60,240,1.2,left_ankle_roll_link,unconfirmed,108.76128387451172,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,60,240,1.2,right_ankle_roll_link,unconfirmed,94.86449432373047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,60,240,1.2,left_ankle_roll_link,unconfirmed,108.51559448242188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,60,240,1.2,right_ankle_roll_link,unconfirmed,95.15438079833984,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,60,240,1.2,left_ankle_roll_link,unconfirmed,108.78365325927734,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,60,240,1.2,right_ankle_roll_link,unconfirmed,94.72795104980469,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,60,240,1.2,left_ankle_roll_link,unconfirmed,108.77395629882812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,60,240,1.2,right_ankle_roll_link,unconfirmed,95.29740905761719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,61,244,1.22,left_ankle_roll_link,unconfirmed,103.86724853515625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,61,244,1.22,right_ankle_roll_link,unconfirmed,88.07170104980469,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,61,244,1.22,left_ankle_roll_link,unconfirmed,104.09349060058594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,61,244,1.22,right_ankle_roll_link,unconfirmed,88.00544738769531,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,61,244,1.22,left_ankle_roll_link,unconfirmed,103.86419677734375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,61,244,1.22,right_ankle_roll_link,unconfirmed,88.02169799804688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,61,244,1.22,left_ankle_roll_link,unconfirmed,103.69590759277344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,61,244,1.22,right_ankle_roll_link,unconfirmed,88.07322692871094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,61,244,1.22,left_ankle_roll_link,unconfirmed,104.01530456542969,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,61,244,1.22,right_ankle_roll_link,unconfirmed,88.01806640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,61,244,1.22,left_ankle_roll_link,unconfirmed,103.8852310180664,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,61,244,1.22,right_ankle_roll_link,unconfirmed,88.06448364257812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,61,244,1.22,left_ankle_roll_link,unconfirmed,104.08857727050781,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,61,244,1.22,right_ankle_roll_link,unconfirmed,87.95802307128906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,61,244,1.22,left_ankle_roll_link,unconfirmed,103.93253326416016,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,61,244,1.22,right_ankle_roll_link,unconfirmed,88.03423309326172,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,62,248,1.24,left_ankle_roll_link,unconfirmed,88.8083267211914,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,62,248,1.24,right_ankle_roll_link,unconfirmed,85.03863525390625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,62,248,1.24,left_ankle_roll_link,unconfirmed,88.8780746459961,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,62,248,1.24,right_ankle_roll_link,unconfirmed,85.0779800415039,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,62,248,1.24,left_ankle_roll_link,unconfirmed,88.65274047851562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,62,248,1.24,right_ankle_roll_link,unconfirmed,85.03942108154297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,62,248,1.24,left_ankle_roll_link,unconfirmed,88.43428802490234,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,62,248,1.24,right_ankle_roll_link,unconfirmed,85.06173706054688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,62,248,1.24,left_ankle_roll_link,unconfirmed,88.80838775634766,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,62,248,1.24,right_ankle_roll_link,unconfirmed,85.06920623779297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,62,248,1.24,left_ankle_roll_link,unconfirmed,88.56382751464844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,62,248,1.24,right_ankle_roll_link,unconfirmed,85.0797119140625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,62,248,1.24,left_ankle_roll_link,unconfirmed,88.7711410522461,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,62,248,1.24,right_ankle_roll_link,unconfirmed,85.094482421875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,62,248,1.24,left_ankle_roll_link,unconfirmed,88.79940795898438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,62,248,1.24,right_ankle_roll_link,unconfirmed,85.07587432861328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,63,252,1.26,left_ankle_roll_link,unconfirmed,84.2763442993164,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,63,252,1.26,right_ankle_roll_link,unconfirmed,81.91136932373047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,63,252,1.26,left_ankle_roll_link,unconfirmed,84.25704956054688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,63,252,1.26,right_ankle_roll_link,unconfirmed,81.87744903564453,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,63,252,1.26,left_ankle_roll_link,unconfirmed,84.22400665283203,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,63,252,1.26,right_ankle_roll_link,unconfirmed,81.87116241455078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,63,252,1.26,left_ankle_roll_link,unconfirmed,84.22589111328125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,63,252,1.26,right_ankle_roll_link,unconfirmed,81.88924407958984,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,63,252,1.26,left_ankle_roll_link,unconfirmed,84.22418212890625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,63,252,1.26,right_ankle_roll_link,unconfirmed,81.89104461669922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,63,252,1.26,left_ankle_roll_link,unconfirmed,84.23722839355469,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,63,252,1.26,right_ankle_roll_link,unconfirmed,81.89219665527344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,63,252,1.26,left_ankle_roll_link,unconfirmed,84.21637725830078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,63,252,1.26,right_ankle_roll_link,unconfirmed,81.84664154052734,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,63,252,1.26,left_ankle_roll_link,unconfirmed,84.25733947753906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,63,252,1.26,right_ankle_roll_link,unconfirmed,81.90763092041016,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,64,256,1.28,left_ankle_roll_link,unconfirmed,80.6038589477539,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,64,256,1.28,right_ankle_roll_link,unconfirmed,77.9922103881836,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,64,256,1.28,left_ankle_roll_link,unconfirmed,80.61763763427734,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,64,256,1.28,right_ankle_roll_link,unconfirmed,77.99662017822266,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,64,256,1.28,left_ankle_roll_link,unconfirmed,80.60690307617188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,64,256,1.28,right_ankle_roll_link,unconfirmed,78.00447082519531,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,64,256,1.28,left_ankle_roll_link,unconfirmed,80.6282958984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,64,256,1.28,right_ankle_roll_link,unconfirmed,78.00896453857422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,64,256,1.28,left_ankle_roll_link,unconfirmed,80.58708190917969,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,64,256,1.28,right_ankle_roll_link,unconfirmed,78.00010681152344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,64,256,1.28,left_ankle_roll_link,unconfirmed,80.61431884765625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,64,256,1.28,right_ankle_roll_link,unconfirmed,77.99942779541016,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,64,256,1.28,left_ankle_roll_link,unconfirmed,80.601806640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,64,256,1.28,right_ankle_roll_link,unconfirmed,78.0067367553711,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,64,256,1.28,left_ankle_roll_link,unconfirmed,80.60413360595703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,64,256,1.28,right_ankle_roll_link,unconfirmed,77.99365997314453,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,65,260,1.3,left_ankle_roll_link,unconfirmed,78.07855224609375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,65,260,1.3,right_ankle_roll_link,unconfirmed,75.32731628417969,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,65,260,1.3,left_ankle_roll_link,unconfirmed,78.07376098632812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,65,260,1.3,right_ankle_roll_link,unconfirmed,75.3271713256836,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,65,260,1.3,left_ankle_roll_link,unconfirmed,78.07881927490234,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,65,260,1.3,right_ankle_roll_link,unconfirmed,75.34638977050781,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,65,260,1.3,left_ankle_roll_link,unconfirmed,78.0747299194336,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,65,260,1.3,right_ankle_roll_link,unconfirmed,75.33859252929688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,65,260,1.3,left_ankle_roll_link,unconfirmed,78.0798110961914,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,65,260,1.3,right_ankle_roll_link,unconfirmed,75.33404541015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,65,260,1.3,left_ankle_roll_link,unconfirmed,78.07958984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,65,260,1.3,right_ankle_roll_link,unconfirmed,75.33680725097656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,65,260,1.3,left_ankle_roll_link,unconfirmed,78.06600952148438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,65,260,1.3,right_ankle_roll_link,unconfirmed,75.34098815917969,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,65,260,1.3,left_ankle_roll_link,unconfirmed,78.08375549316406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,65,260,1.3,right_ankle_roll_link,unconfirmed,75.3218002319336,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,66,264,1.32,left_ankle_roll_link,unconfirmed,70.86101531982422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,66,264,1.32,right_ankle_roll_link,unconfirmed,68.32220458984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,66,264,1.32,left_ankle_roll_link,unconfirmed,70.84750366210938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,66,264,1.32,right_ankle_roll_link,unconfirmed,68.30398559570312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,66,264,1.32,left_ankle_roll_link,unconfirmed,70.85921478271484,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,66,264,1.32,right_ankle_roll_link,unconfirmed,68.32298278808594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,66,264,1.32,left_ankle_roll_link,unconfirmed,70.8546142578125,[],False,False,unconfirmed_gpu_filter
